longitude,latitude,hcho,no2,aqi,hcho_index,no2_index,category
73.70676906200674,29.329994026502376,0.000162777760748,8.326243470102883e-05,210.5,315.1113092833401,140.69647789142084,Very Unhealthy
73.07794836312307,28.162184157147,0.0001337977903183,6.656686897064667e-05,156.4,258.0180184677393,88.6702815393522,Unhealthy
94.9968412956394,15.046781009001984,0.0001332542406621,4.556154000362796e-05,116.7,256.9471740833592,23.21413666076262,Unhealthy
90.95442251710156,34.5402226743956,5.780001128202696e-05,4.791299796747172e-05,61.6,108.29518454065791,30.541675943719895,Moderate
75.95255727230554,11.543351400935853,0.0002172291901639,5.227385765003316e-05,195.4,422.3857905499284,44.13084960651426,Unhealthy
72.62879072106331,16.39425393518127,0.0001521295796906,5.2679795309627225e-05,144.9,294.1333825031159,45.39581976241064,Unhealthy
87.81031902268322,8.399247906517525,8.993587331499181e-05,3.9256501481990616e-05,70.8,171.60588118573654,3.566574102452549,Moderate
69.57451875505694,12.890824327115132,9.578741841484616e-05,4.37182932166301e-05,83.7,183.1339801158929,17.47026904858825,Moderate
81.61194356225853,22.77229245242987,0.0001691516423415,7.235774163557488e-05,195.1,327.66846065534264,106.71561664094301,Unhealthy
74.60508434612626,9.387394719049,0.0001153072716477,4.251395882032845e-05,96.9,221.5899426574912,13.717360115318712,Moderate
75.59323115865773,19.08919978753983,0.0001894288697286,6.372346099220754e-05,194.9,367.6165221260785,79.80974310751517,Unhealthy
73.88643211883064,25.37740677637648,0.0001333033211602,6.603936555515384e-05,155.0,257.04386732044156,87.02649200181799,Unhealthy
84.8458785850888,25.467238304788435,0.0002336821234899,8.47130783151777e-05,269.1,454.799629943923,145.2169278555237,Very Unhealthy
82.24076426114219,16.304422406769316,0.0001404553131651,5.385275843471672e-05,137.9,271.1339700152369,49.050970527897476,Unhealthy
79.18649229513582,31.93510835044899,7.182959530919207e-05,5.1391693235805535e-05,79.2,135.93479593460015,41.38187662946237,Moderate
75.59323115865773,20.616335770543017,0.000173572536491,6.749958341360519e-05,189.5,336.37804150031536,91.57677692461874,Unhealthy
94.54768365357964,21.334987997838635,0.000186941457668,5.628334976998919e-05,179.1,362.716084408291,56.62510273177986,Unhealthy
91.76290627280912,28.61134179920676,5.370559720274179e-05,4.885775406912686e-05,60.2,100.22880040423566,33.485695166745074,Moderate
95.715493522935,34.360559617571695,4.72800570123214e-05,4.941948806140468e-05,56.2,87.56987669591358,35.23615295007701,Moderate
80.713628278139,30.857130009505564,7.378863281146465e-05,5.039606697752589e-05,78.9,139.79428565034155,38.279337425758115,Moderate
94.00869448310792,21.9638086967223,0.0001772745249186,5.636918134828361e-05,171.6,343.67130987702654,56.89256839408006,Unhealthy
76.76104102801311,9.83655236110876,0.0002286786834218,5.426221571975024e-05,208.2,444.9423783784175,50.32690842979039,Very Unhealthy
73.34744294835893,20.436672713719112,0.0001970041630668,6.426196784139565e-05,201.9,382.54056860226444,81.48782119874215,Very Unhealthy
90.05610723298203,29.779151668562136,6.355051388356745e-05,4.91862563798072e-05,68.6,119.62422016414317,34.50936372602379,Moderate
81.16278592019876,31.306287651565324,6.784986970622963e-05,4.98454374385508e-05,73.2,128.0943589759977,36.56348299023958,Moderate
88.52897124997884,26.724879702555764,0.0002123385775537,7.318113100434518e-05,230.7,412.75081977941187,109.2814366715811,Very Unhealthy
71.19148626647208,9.207731662225097,0.0001008657145316,4.149746921964089e-05,83.6,193.13870519816638,10.549807220781588,Moderate
91.58324321598522,30.31814083903385,6.978245855208556e-05,4.985629784118576e-05,74.7,131.90174232965217,36.59732583504484,Moderate
89.96627570457008,26.455385117319903,0.0002253516610622,7.574742612915825e-05,245.7,438.3878287253241,117.27844475247022,Very Unhealthy
72.89828530629917,12.082340571407563,0.0001276621692198,4.4595614386716445e-05,110.5,245.93026287251658,20.204149660712545,Unhealthy
82.60009037479,15.31627559423784,0.0001162309400054,4.753017387602781e-05,107.0,223.40965694226801,29.348731561277134,Unhealthy
75.14407351659797,17.651895332948598,0.0001966437188213,6.537587447092841e-05,203.7,381.8304592465264,84.95894197187548,Very Unhealthy
76.5813779711892,13.789139611234654,0.0001604304207779,5.469986895704809e-05,155.2,310.48682687121675,51.69070967051988,Unhealthy
